META,inlet_choked,dpump_only_choked_inlet_the_betterOne
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,404023,25,0,1124.58, 23.08,1010.66,NaN,NaN
DATA,405022,25,0,1119.15, 23.08,1010.65,NaN,NaN
DATA,406023,25,0,1119.15, 23.08,1010.64,NaN,NaN
DATA,407022,25,0,1119.15, 23.08,1010.64,NaN,NaN
DATA,408023,25,0,1119.15, 23.08,1010.65,NaN,NaN
DATA,409023,0,0,1119.15, 23.08,1010.67,NaN,NaN
DATA,410022,0,0,1119.15, 23.09,1010.67,NaN,NaN
DATA,411023,0,0,1119.15, 23.08,1010.66,NaN,NaN
DATA,412022,0,0,1119.15, 23.08,1010.67,NaN,NaN
DATA,413023,0,0,1113.72, 23.08,1010.67,NaN,NaN
DATA,414022,0,0,1119.15, 23.08,1010.66,NaN,NaN
DATA,415023,0,0,1119.15, 23.08,1010.66,NaN,NaN
DATA,416022,0,0,1119.15, 23.09,1010.67,NaN,NaN
DATA,417022,0,0,1119.15, 23.08,1010.68,NaN,NaN
DATA,418023,0,0,1119.15, 23.08,1010.68,NaN,NaN
DATA,419022,0,0,1119.15, 23.08,1010.67,NaN,NaN
DATA,420023,0,0,1113.72, 23.08,1010.67,NaN,NaN
DATA,421022,0,0,939.94, 23.08,1010.67,NaN,NaN
DATA,422023,0,0,597.81, 23.08,1010.64,NaN,NaN
DATA,423022,0,0, 16.73, 23.08,1010.63,NaN,NaN
DATA,424023,0,0,-15.86, 23.08,1010.62,NaN,NaN
DATA,425023,0,0,-15.86, 23.08,1010.65,NaN,NaN
DATA,426022,0,0,-15.86, 23.08,1010.64,NaN,NaN
DATA,427023,0,0,-15.86, 23.08,1010.65,NaN,NaN
DATA,428022,0,0,-15.86, 23.08,1010.64,NaN,NaN
DATA,429023,0,0,-10.43, 23.08,1010.65,NaN,NaN
DATA,430022,0,0,-10.43, 23.08,1010.64,NaN,NaN
DATA,431023,0,0,-10.43, 23.08,1010.65,NaN,NaN
DATA,432022,12,0, 49.31, 23.09,1010.66,NaN,NaN
DATA,433022,12,0, 65.60, 23.08,1010.65,NaN,NaN
DATA,434023,12,0, 76.46, 23.08,1010.65,NaN,NaN
DATA,435022,12,0, 87.32, 23.08,1010.64,NaN,NaN
DATA,436023,12,0, 98.19, 23.08,1010.66,NaN,NaN
DATA,437022,12,0,109.05, 23.08,1010.65,NaN,NaN
DATA,438023,12,0,119.91, 23.08,1010.64,NaN,NaN
DATA,439022,13,0,157.92, 23.08,1010.65,NaN,NaN
DATA,440023,13,0,157.92, 23.08,1010.69,NaN,NaN
DATA,441023,14,0,201.37, 23.08,1010.65,NaN,NaN
DATA,442022,14,0,195.94, 23.07,1010.65,NaN,NaN
DATA,443023,15,0,201.37, 23.08,1010.65,NaN,NaN
DATA,444022,15,0,261.11, 23.08,1010.65,NaN,NaN
DATA,445023,15,0,271.97, 23.08,1010.66,NaN,NaN
DATA,446022,15,0,282.83, 23.08,1010.64,NaN,NaN
DATA,447023,15,0,293.69, 23.08,1010.66,NaN,NaN
DATA,448022,15,0,309.98, 23.08,1010.65,NaN,NaN
DATA,449022,15,0,320.84, 23.08,1010.65,NaN,NaN
DATA,450023,15,0,337.13, 23.07,1010.64,NaN,NaN
DATA,451022,15,0,348.00, 23.08,1010.64,NaN,NaN
DATA,452023,15,0,358.86, 23.07,1010.63,NaN,NaN
DATA,453022,15,0,369.72, 23.07,1010.62,NaN,NaN
DATA,454023,15,0,386.01, 23.08,1010.63,NaN,NaN
DATA,455022,15,0,396.87, 23.08,1010.63,NaN,NaN
DATA,456023,15,0,407.73, 23.07,1010.64,NaN,NaN
DATA,457023,15,0,418.59, 23.07,1010.60,NaN,NaN
DATA,458022,15,0,434.89, 23.07,1010.65,NaN,NaN
DATA,459023,15,0,451.18, 23.07,1010.60,NaN,NaN
DATA,460022,15,0,462.04, 23.07,1010.63,NaN,NaN
DATA,461023,15,0,472.90, 23.07,1010.63,NaN,NaN
DATA,462022,15,0,483.76, 23.07,1010.66,NaN,NaN
DATA,463023,15,0,500.05, 23.07,1010.62,NaN,NaN
DATA,464022,15,0,510.92, 23.07,1010.65,NaN,NaN
DATA,465022,15,0,521.78, 23.07,1010.64,NaN,NaN
DATA,466023,15,0,538.07, 23.07,1010.62,NaN,NaN
DATA,467022,15,0,548.93, 23.07,1010.65,NaN,NaN
DATA,468023,15,0,559.79, 23.07,1010.63,NaN,NaN
DATA,469022,15,0,576.08, 23.07,1010.63,NaN,NaN
DATA,470023,15,0,586.94, 23.07,1010.67,NaN,NaN
DATA,471022,15,0,603.24, 23.07,1010.64,NaN,NaN
DATA,472023,15,0,614.10, 23.07,1010.64,NaN,NaN
DATA,473023,15,0,624.96, 23.07,1010.65,NaN,NaN
DATA,474022,15,0,635.82, 23.06,1010.61,NaN,NaN
DATA,475023,15,0,652.11, 23.07,1010.64,NaN,NaN
DATA,476022,15,0,662.97, 23.07,1010.64,NaN,NaN
DATA,477023,15,0,673.84, 23.07,1010.63,NaN,NaN
DATA,478022,15,0,684.70, 23.06,1010.62,NaN,NaN
DATA,479023,15,0,700.99, 23.07,1010.63,NaN,NaN
DATA,480022,15,0,711.85, 23.07,1010.62,NaN,NaN
DATA,481022,15,0,728.14, 23.06,1010.62,NaN,NaN
DATA,482023,15,0,739.00, 23.06,1010.61,NaN,NaN
DATA,483022,15,0,749.86, 23.07,1010.67,NaN,NaN
DATA,484023,15,0,766.16, 23.07,1010.64,NaN,NaN
DATA,485022,15,0,777.02, 23.06,1010.64,NaN,NaN
DATA,486023,15,0,787.88, 23.07,1010.64,NaN,NaN
DATA,487022,15,0,798.74, 23.06,1010.67,NaN,NaN
DATA,488023,15,0,809.60, 23.07,1010.64,NaN,NaN
DATA,489023,15,0,825.89, 23.06,1010.66,NaN,NaN
DATA,490022,15,0,842.19, 23.07,1010.63,NaN,NaN
DATA,491023,15,0,853.05, 23.06,1010.64,NaN,NaN
DATA,492022,15,0,863.91, 23.06,1010.61,NaN,NaN
DATA,493023,15,0,880.20, 23.06,1010.63,NaN,NaN
DATA,494022,15,0,885.63, 23.07,1010.66,NaN,NaN
DATA,495023,15,0,896.49, 23.07,1010.67,NaN,NaN
DATA,496022,15,0,907.35, 23.06,1010.62,NaN,NaN
DATA,497022,15,0,907.35, 23.06,1010.64,NaN,NaN
DATA,498023,0,0,907.35, 23.06,1010.63,NaN,NaN
DATA,499022,0,0,907.35, 23.06,1010.63,NaN,NaN
DATA,500023,0,0,907.35, 23.06,1010.63,NaN,NaN
DATA,501022,0,0,652.11, 23.06,1010.65,NaN,NaN
DATA,502023,0,0,185.08, 23.06,1010.65,NaN,NaN
DATA,503022,0,0,-10.43, 23.06,1010.64,NaN,NaN
DATA,504023,0,0, -5.00, 23.06,1010.66,NaN,NaN
DATA,505023,0,0, -5.00, 23.06,1010.62,NaN,NaN
DATA,506022,0,0,  0.43, 23.06,1010.64,NaN,NaN
DATA,507023,0,0,  5.87, 23.06,1010.61,NaN,NaN
