META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,167022,0,0,2053.22, 23.40,1011.46,NaN,NaN
DATA,168023,0,0,2053.22, 23.40,1011.43,NaN,NaN
DATA,169023,0,0,2053.22, 23.40,1011.46,NaN,NaN
DATA,170022,0,0,2053.22, 23.40,1011.49,NaN,NaN
DATA,171023,0,0,2053.22, 23.40,1011.49,NaN,NaN
DATA,172022,0,0,2047.79, 23.40,1011.50,NaN,NaN
DATA,173023,0,0,2053.22, 23.40,1011.52,NaN,NaN
DATA,174022,0,0,2047.79, 23.40,1011.47,NaN,NaN
DATA,175023,0,0,2047.79, 23.40,1011.51,NaN,NaN
DATA,176022,0,0,2047.79, 23.40,1011.53,NaN,NaN
DATA,177022,0,0,2047.79, 23.40,1011.50,NaN,NaN
DATA,178023,0,0,2047.79, 23.40,1011.49,NaN,NaN
DATA,179022,0,0,2047.79, 23.40,1011.46,NaN,NaN
DATA,180023,0,0,2047.79, 23.40,1011.44,NaN,NaN
DATA,181022,0,0,2047.79, 23.40,1011.46,NaN,NaN
DATA,182023,0,0,2047.79, 23.40,1011.44,NaN,NaN
DATA,183022,0,0,2047.79, 23.40,1011.43,NaN,NaN
DATA,184023,0,0,2047.79, 23.40,1011.44,NaN,NaN
DATA,185023,0,0,2047.79, 23.39,1011.48,NaN,NaN
DATA,186022,0,0,2047.79, 23.39,1011.46,NaN,NaN
DATA,187023,0,0,2047.79, 23.40,1011.44,NaN,NaN
DATA,188022,0,0,2047.79, 23.40,1011.46,NaN,NaN
DATA,189023,0,0,2047.79, 23.40,1011.49,NaN,NaN
DATA,190022,0,0,2042.36, 23.40,1011.46,NaN,NaN
DATA,191023,0,0,2042.36, 23.40,1011.45,NaN,NaN
DATA,192022,0,0,2047.79, 23.40,1011.48,NaN,NaN
DATA,193022,0,0,2047.79, 23.40,1011.48,NaN,NaN
DATA,194023,0,0,2042.36, 23.40,1011.42,NaN,NaN
DATA,195022,0,0,2042.36, 23.40,1011.43,NaN,NaN
DATA,196023,0,0,2047.79, 23.40,1011.46,NaN,NaN
DATA,197022,0,0,2042.36, 23.40,1011.45,NaN,NaN
DATA,198023,0,0,2042.36, 23.40,1011.48,NaN,NaN
DATA,199022,0,0,2042.36, 23.40,1011.45,NaN,NaN
DATA,200023,0,0,2042.36, 23.40,1011.41,NaN,NaN
DATA,201023,0,0,2042.36, 23.39,1011.45,NaN,NaN
DATA,202022,0,0,2042.36, 23.40,1011.43,NaN,NaN
DATA,203023,0,0,2042.36, 23.40,1011.44,NaN,NaN
DATA,204022,0,0,2042.36, 23.40,1011.43,NaN,NaN
DATA,205023,0,0,2042.36, 23.40,1011.42,NaN,NaN
DATA,206022,0,0,2042.36, 23.40,1011.42,NaN,NaN
DATA,207023,0,0,2036.93, 23.40,1011.43,NaN,NaN
DATA,208022,0,0,2036.93, 23.39,1011.44,NaN,NaN
DATA,209022,0,0,2042.36, 23.40,1011.44,NaN,NaN
DATA,210023,0,0,2036.93, 23.39,1011.45,NaN,NaN
DATA,211022,0,0,2042.36, 23.40,1011.43,NaN,NaN
DATA,212023,0,0,2042.36, 23.40,1011.47,NaN,NaN
DATA,213022,0,0,2036.93, 23.40,1011.45,NaN,NaN
DATA,214023,0,0,2036.93, 23.40,1011.42,NaN,NaN
DATA,215022,0,0,2036.93, 23.40,1011.43,NaN,NaN
DATA,216023,0,0,2042.36, 23.40,1011.42,NaN,NaN
DATA,217023,0,0,2036.93, 23.40,1011.44,NaN,NaN
DATA,218022,0,0,2036.93, 23.39,1011.40,NaN,NaN
DATA,219023,0,0,2036.93, 23.39,1011.40,NaN,NaN
DATA,220022,0,0,2036.93, 23.40,1011.40,NaN,NaN
DATA,221023,0,0,2036.93, 23.40,1011.45,NaN,NaN
DATA,222022,0,0,2036.93, 23.40,1011.40,NaN,NaN
DATA,223023,0,0,2036.93, 23.39,1011.40,NaN,NaN
DATA,224022,0,0,2036.93, 23.40,1011.45,NaN,NaN
DATA,225022,0,0,2036.93, 23.40,1011.39,NaN,NaN
DATA,226023,0,0,2036.93, 23.40,1011.40,NaN,NaN
DATA,227022,0,0,2031.50, 23.39,1011.42,NaN,NaN
DATA,228023,0,0,2036.93, 23.39,1011.42,NaN,NaN
DATA,229022,0,0,2036.93, 23.39,1011.42,NaN,NaN
DATA,230023,0,0,2031.50, 23.39,1011.44,NaN,NaN
DATA,231022,0,0,2031.50, 23.40,1011.41,NaN,NaN
